Pattern;p
332;2.983714073815664e-05
333;4.224079015676107e-05
334;2.1084679389328056e-05
335;0.00011165204371491471
336;2.5374797137568388e-05
337;8.46419479924297e-06
338;1.4731804137392831e-05
339;1.1571600915539982e-05
340;8.488758158512263e-06
341;4.6238406293472805e-06
342;1.1783918687614792e-05
343;1.447261834648236e-05
344;4.52361083003005e-05
345;4.211176193623156e-05
346;2.2818796086247576e-05
347;0.0001157120564309197
348;1.3401712349833752e-05
349;1.294263163521455e-05
350;2.7787935432679288e-05
351;0.00015431012864179088
352;0.00017616078956787288
353;2.9777849870954895e-05
354;2.142800174417243e-05
355;2.0889584202488037e-05
356;0.00022586997029235052
357;4.214310139460963e-05
358;0.00011298975861397116
359;0.00011202049410395411
360;9.670340440604122e-05
361;0.00013886457539827424
362;1.5347864481365216e-05
363;6.941040654576504e-05
364;0.00013787357090361654
365;0.00044820338152484854
366;6.865515383259999e-05
367;0.0003690576969220203
368;4.5554020283486985e-05
369;1.3120786574282641e-05
370;2.2597443515361072e-05
371;2.8123634676026295e-05
372;4.2330008795026545e-05
373;1.3180642116410115e-05
374;0.00011550256203347355
375;0.00015495301104473548
376;9.79256432827857e-05
377;7.739970973246835e-05
378;3.1738683550555364e-05
379;0.00017072720509502752
380;7.662892845884571e-05
381;9.059108067246735e-05
382;0.00016951033063007748
383;0.0016563403490115903
384;0.0029985153329689213
385;0.00021534442967672697
386;7.38244704402033e-05
387;0.0001251565269012315
388;0.00019223172029163649
389;3.3611992616667546e-05
390;0.00011888157678904712
391;0.0002529373805197972
392;0.0001499192164193076
393;0.00010140658186245368
394;1.265860014757192e-05
395;6.28607420822126e-05
396;2.6030384726341937e-05
397;2.0623057637543063e-05
398;2.202514547813283e-05
399;0.00010649373826836315
400;0.0002779931363243277
401;5.6236258191000835e-05
402;0.00013884707047557657
403;9.423210459358004e-05
404;3.941430981601517e-05
405;1.1781942325374733e-05
406;7.316041272754379e-05
407;7.566898108510321e-05
408;0.00015443689816261748
409;0.0001450299785748668
410;3.05963461758018e-05
411;0.00018703304058789518
412;2.7833391764200622e-05
413;2.767641213484744e-05
414;3.596075797024512e-05
415;0.00019845359096080215
416;0.001536042849846273
417;0.00013476362375015375
418;4.2601052759377366e-05
419;6.274498372243779e-05
420;0.0012593798053095043
421;0.0001125343482863692
422;0.00028523678627160335
423;0.00029890107246190195
424;4.7901373949750235e-05
425;5.6839613349144276e-05
426;8.605645868138554e-06
427;4.909199103065379e-05
428;3.927483510935964e-05
429;6.918933631234141e-05
430;2.534995144083623e-05
431;0.00013801332794773495
432;0.0008796819387619371
433;0.00010132385698583411
434;0.00023855511016143178
435;0.00018827165503748584
436;0.0013011665968259778
437;0.00011477074332972633
438;0.004453099872054035
439;0.002185921857458144
440;0.00036624985085382356
441;0.0002278028525631273
442;6.620418231746513e-05
443;0.00045350342037775855
444;0.0001917119370225012
445;0.00017002277312517825
446;0.0004605212003547419
447;0.006062634598809256
448;0.007522004475552476
449;0.00036479411889528933
450;9.758683832734718e-05
451;0.0002536562117002526
452;0.0003581956100506612
453;6.310270528788829e-05
454;0.00024301660674963145
455;0.0011125459726843902
456;0.001765117915017072
457;0.000777187510655063
458;4.6288662361862855e-05
459;0.0003005197131365095
460;0.00015198084457315102
461;0.00011304679078146997
462;0.00010483302931178865
463;0.0006410175640023764
464;0.0003644160690325125
465;4.780679089969031e-05
466;9.197227554080508e-05
467;7.527907304888604e-05
468;4.83689247882554e-05
469;1.4564095684450761e-05
470;7.645783195634925e-05
471;0.00011894482038072897
472;0.0018053456390636025
473;0.0014734280236942162
474;0.00017376035645859093
475;0.002206073411532702
476;0.00015778654982205302
477;0.00015764086369121446
478;0.00020185095765146196
479;0.0018925430234324272
480;0.0017636043038786503
481;0.0001550091961998457
482;4.6303908584857586e-05
483;0.00010769226079822694
484;0.0007854182123725161
485;0.00011345787412740205
486;0.0003001611445586704
487;0.0006404207026058789
488;0.00035714333832656173
489;0.00026036116176838105
490;2.7030988694737046e-05
491;0.0001413595915576161
492;0.0002619233349504155
493;0.00037589901598471275
494;0.00014184521199374467
495;0.000839269001339767
496;0.0018011741030497656
497;0.00015783708822790594
498;0.00017537730310842128
499;0.00020070607923954262
500;0.0014655290684956299
501;0.00015663122492400765
502;0.002220722490793475
503;0.0018908902199248128
504;0.007663685649480296
505;0.002894867273988779
506;0.0005246194275366937
507;0.006148031799514851
508;0.0028986474902790845
509;0.0016952656503419225
510;0.006146331280976012
511;0.34434970972269946
